status,run_id,dataset,backbone,method,budget,seed,epochs,best_epoch,adapter_dim,dropout,n_classes,n_train,n_full_train,realized_train_fraction,n_val,n_test,total_params,trainable_params,val_accuracy,val_macro_f1,val_balanced_accuracy,test_accuracy,test_macro_f1,test_balanced_accuracy,runtime_sec,peak_gpu_mem_gb,stage,_path,width_ablation,shot_k,split_seed
complete,aqua20__dinov2_small__full_finetune__b001__s43,aqua20,dinov2_small,full_finetune,001,43,10,10,128,0.1,20,70,5842,0.011982197877439232,1164,1165,22064276,22064276,0.5446735395189003,0.1348832830690601,0.15199880370994828,0.5218884120171674,0.13264097124040117,0.14658608101127396,48.55460834503174,3.978757381439209,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__full_finetune__b001__s43/result.json,,,
complete,fathomnet__dinov2_small__full_finetune__b005__s45,fathomnet,dinov2_small,full_finetune,005,45,10,10,128,0.1,79,875,16688,0.05243288590604027,3622,3389,22086991,22086991,0.3699613473219216,0.36848844847548096,0.38255890334433196,0.39539687223369724,0.3788485856248436,0.39670546984370836,174.46488046646118,6.8856964111328125,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__full_finetune__b005__s45/result.json,,,
complete,fathomnet__dinov2_small__mlp_head__b001__s43,fathomnet,dinov2_small,mlp_head,001,43,10,9,128,0.1,79,220,16688,0.013183125599232981,3622,3389,22186575,129999,0.08089453340695749,0.06998761595543294,0.08824757022998866,0.07701386839775745,0.06712914738784127,0.08210316565921681,119.58127236366272,0.6207718849182129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__mlp_head__b001__s43/result.json,,,
complete,fathomnet__resnet18__full_finetune__b001__s45,fathomnet,resnet18,full_finetune,001,45,10,10,128,0.1,79,220,16688,0.013183125599232981,3622,3389,11217039,11217039,0.03395913859745997,0.03154662778446721,0.03712646499500849,0.03334316907642372,0.03064521126952541,0.03666782226910057,112.95205020904541,1.6951355934143066,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__full_finetune__b001__s45/result.json,,,
complete,fathomnet__resnet18__full_finetune__b001__s46,fathomnet,resnet18,full_finetune,001,46,10,10,128,0.1,79,220,16688,0.013183125599232981,3622,3389,11217039,11217039,0.03395913859745997,0.03040797185801264,0.03835830806226778,0.03924461493065801,0.03532278580718901,0.04586395283811099,106.53794455528259,1.6962342262268066,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__full_finetune__b001__s46/result.json,,,
complete,fathomnet__dinov2_small__last_block_ft__b100__s45,fathomnet,dinov2_small,last_block_ft,100,45,10,9,128,0.1,79,16688,16688,1.0,3622,3389,22086991,1806415,0.7379900607399227,0.7368033529269244,0.7487897818388756,0.7397462378282679,0.7285140636439192,0.7411684510089935,493.734347820282,0.9454889297485352,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__last_block_ft__b100__s45/result.json,,,
complete,aqua20__dinov2_small__marine_adapter__b005__s44,aqua20,dinov2_small,marine_adapter,005,44,10,10,128,0.1,20,302,5842,0.05169462512838069,1164,1165,22163860,107284,0.5738831615120275,0.12387469888639824,0.1277311754129403,0.5742489270386266,0.12806851166863123,0.13445530803542272,50.661317348480225,0.620419979095459,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__marine_adapter__b005__s44/result.json,,,
complete,fathomnet__dinov2_small__marine_adapter__b001__s45,fathomnet,dinov2_small,marine_adapter,001,45,10,10,128,0.1,79,220,16688,0.013183125599232981,3622,3389,22186575,129999,0.03782440640530094,0.03139930298416867,0.04283423141288553,0.04603127766302744,0.0378658540855942,0.047345553350369975,115.8215081691742,0.6205277442932129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__marine_adapter__b001__s45/result.json,,,
complete,aqua20__dinov2_small__full_finetune__b001__s44,aqua20,dinov2_small,full_finetune,001,44,10,10,128,0.1,20,70,5842,0.011982197877439232,1164,1165,22064276,22064276,0.5481099656357389,0.14771916811859762,0.15589466102024532,0.5304721030042918,0.15808002554273742,0.1656990938177256,46.997076749801636,3.978757381439209,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__full_finetune__b001__s44/result.json,,,
complete,fathomnet__dinov2_small__mlp_head__b010__s45,fathomnet,dinov2_small,mlp_head,010,45,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,22186575,129999,0.4160684704583103,0.39718861329600436,0.42930339396658135,0.4151667158453821,0.3937512552131127,0.42119914908075384,156.99147057533264,0.6205277442932129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__mlp_head__b010__s45/result.json,,,
complete,aqua20__dinov2_small__full_finetune__b100__s46,aqua20,dinov2_small,full_finetune,100,46,10,8,128,0.1,20,5842,5842,1.0,1164,1165,22064276,22064276,0.9080756013745704,0.840450141499909,0.8353773001454365,0.9175965665236051,0.8354690630885966,0.8252598430537457,153.35370469093323,6.885344505310059,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__full_finetune__b100__s46/result.json,,,
complete,aqua20__dinov2_small__marine_adapter__b005__s43,aqua20,dinov2_small,marine_adapter,005,43,10,6,128,0.1,20,302,5842,0.05169462512838069,1164,1165,22163860,107284,0.5773195876288659,0.17828662179381422,0.16485353788756404,0.5587982832618026,0.17388169314163102,0.16717163754377862,47.66239309310913,0.620419979095459,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__marine_adapter__b005__s43/result.json,,,
complete,fathomnet__resnet18__full_finetune__b100__s43,fathomnet,resnet18,full_finetune,100,43,10,10,128,0.1,79,16688,16688,1.0,3622,3389,11217039,11217039,0.6943677526228603,0.6929207458580893,0.7078492570529892,0.7010917674830334,0.6877314418643387,0.6992808370300273,463.63140320777893,1.6951355934143066,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__full_finetune__b100__s43/result.json,,,
complete,aqua20__resnet18__linear_probe__b100__s42,aqua20,resnet18,linear_probe,100,42,10,9,128,0.1,20,5842,5842,1.0,1164,1165,11186772,10260,0.7156357388316151,0.379941688378559,0.3389837072138099,0.7433476394849785,0.44541959085620164,0.3935704462305499,84.84742617607117,0.5978960990905762,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__linear_probe__b100__s42/result.json,,,
complete,aqua20__dinov2_small__linear_probe__b100__s42,aqua20,dinov2_small,linear_probe,100,42,10,10,128,0.1,20,5842,5842,1.0,1164,1165,22064276,7700,0.8676975945017182,0.7835441135602157,0.774018554727187,0.8901287553648068,0.8059359250581248,0.8003494366163185,168.5002884864807,0.6189360618591309,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__linear_probe__b100__s42/result.json,,,
complete,aqua20__dinov2_small__linear_probe__b005__s46,aqua20,dinov2_small,linear_probe,005,46,10,9,128,0.1,20,302,5842,0.05169462512838069,1164,1165,22064276,7700,0.41237113402061853,0.13601238658166973,0.12110340351982607,0.4206008583690987,0.11512871499347532,0.11175301728282305,47.0991587638855,0.6186919212341309,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__linear_probe__b005__s46/result.json,,,
complete,fathomnet__dinov2_small__marine_adapter__b005__s45,fathomnet,dinov2_small,marine_adapter,005,45,10,10,128,0.1,79,875,16688,0.05243288590604027,3622,3389,22186575,129999,0.2004417448923247,0.18404820463790444,0.21255963214336615,0.20389495426379464,0.18760336966350075,0.21565563422113387,137.35861206054688,0.6205277442932129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__marine_adapter__b005__s45/result.json,,,
complete,aqua20__dinov2_small__linear_probe__b001__s44,aqua20,dinov2_small,linear_probe,001,44,10,9,128,0.1,20,70,5842,0.011982197877439232,1164,1165,22064276,7700,0.0429553264604811,0.028749456815114233,0.04235035949092589,0.03690987124463519,0.019824063883385916,0.020176166695459064,43.989068269729614,0.6186919212341309,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__linear_probe__b001__s44/result.json,,,
complete,fathomnet__dinov2_small__linear_probe__b100__s44,fathomnet,dinov2_small,linear_probe,100,44,10,10,128,0.1,79,16688,16688,1.0,3622,3389,22086991,30415,0.6521258972943126,0.6484043867856267,0.6621912561135926,0.6529949837710239,0.6422705092824632,0.6545916649012467,477.6866955757141,0.6190438270568848,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__linear_probe__b100__s44/result.json,,,
complete,aqua20__dinov2_small__marine_adapter__b001__s46,aqua20,dinov2_small,marine_adapter,001,46,10,10,128,0.1,20,70,5842,0.011982197877439232,1164,1165,22163860,107284,0.33762886597938147,0.09471004039908486,0.10476895456224578,0.3725321888412017,0.11680913704573877,0.1280542205348471,45.088340282440186,0.620419979095459,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__marine_adapter__b001__s46/result.json,,,
complete,aqua20__resnet18__marine_adapter__b010__s43,aqua20,resnet18,marine_adapter,010,43,10,9,128,0.1,20,592,5842,0.10133515919205752,1164,1165,11319508,142996,0.5919243986254296,0.15746112436833898,0.1494684400279017,0.5896995708154507,0.14370494710212267,0.14315182647251645,47.32972860336304,0.5995078086853027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__marine_adapter__b010__s43/result.json,,,
complete,aqua20__resnet18__last_block_ft__b001__s45,aqua20,resnet18,last_block_ft,001,45,10,6,128,0.1,20,70,5842,0.011982197877439232,1164,1165,11186772,8403988,0.39776632302405496,0.07832570628628023,0.08491328166102902,0.3888412017167382,0.08408470420454672,0.0909069404628711,36.32132172584534,0.6912150382995605,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__last_block_ft__b001__s45/result.json,,,
complete,aqua20__dinov2_small__mlp_head__b010__s45,aqua20,dinov2_small,mlp_head,010,45,10,10,128,0.1,20,592,5842,0.10133515919205752,1164,1165,22163860,107284,0.7929553264604811,0.40687562231992225,0.3887292924520246,0.8111587982832618,0.4132261852508522,0.40162694791612524,60.72842764854431,0.620175838470459,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__mlp_head__b010__s45/result.json,,,
complete,fathomnet__resnet18__last_block_ft__b010__s44,fathomnet,resnet18,last_block_ft,010,44,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,11217039,8434255,0.3498067366096079,0.3290097613412463,0.36422300733105584,0.32723517261729124,0.30946064019367114,0.34710062361312916,137.60166192054749,0.6927714347839355,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__last_block_ft__b010__s44/result.json,,,
complete,aqua20__resnet18__mlp_head__b001__s45,aqua20,resnet18,mlp_head,001,45,10,10,128,0.1,20,70,5842,0.011982197877439232,1164,1165,11319508,142996,0.4175257731958763,0.05115195475780674,0.06906541624318581,0.4051502145922747,0.04977785236307189,0.06885392332004947,38.00010538101196,0.5990195274353027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__mlp_head__b001__s45/result.json,,,
complete,aqua20__dinov2_small__last_block_ft__b005__s45,aqua20,dinov2_small,last_block_ft,005,45,10,10,128,0.1,20,302,5842,0.05169462512838069,1164,1165,22064276,1783700,0.7843642611683849,0.4465736494811507,0.447512505569435,0.7862660944206008,0.4232066422909158,0.42908678794533206,59.13793063163757,0.9451370239257812,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__last_block_ft__b005__s45/result.json,,,
complete,fathomnet__resnet18__last_block_ft__b100__s44,fathomnet,resnet18,last_block_ft,100,44,10,10,128,0.1,79,16688,16688,1.0,3622,3389,11217039,8434255,0.6529541689674213,0.6535602283984077,0.6667518628914766,0.6500442608439068,0.6397122841482346,0.6507567502009213,450.5913517475128,0.6926560401916504,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__last_block_ft__b100__s44/result.json,,,
complete,aqua20__resnet18__mlp_head__b100__s42,aqua20,resnet18,mlp_head,100,42,10,7,128,0.1,20,5842,5842,1.0,1164,1165,11319508,142996,0.8084192439862543,0.6535229053866739,0.623831992958793,0.8231759656652361,0.6586271291180477,0.6483095660302188,150.3902986049652,0.5995078086853027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__mlp_head__b100__s42/result.json,,,
complete,fathomnet__dinov2_small__linear_probe__b001__s43,fathomnet,dinov2_small,linear_probe,001,43,10,10,128,0.1,79,220,16688,0.013183125599232981,3622,3389,22086991,30415,0.03147432357813363,0.028587085549163237,0.03261209218365841,0.030097373856594865,0.02861934586079343,0.03100971500259713,112.67212152481079,0.6190438270568848,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__linear_probe__b001__s43/result.json,,,
complete,fathomnet__dinov2_small__mlp_head__b010__s44,fathomnet,dinov2_small,mlp_head,010,44,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,22186575,129999,0.45996686913307566,0.4377839172286491,0.4633634763642284,0.44172322218943644,0.42383421059877213,0.4573216738254682,153.86069631576538,0.6205277442932129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__mlp_head__b010__s44/result.json,,,
complete,aqua20__resnet18__marine_adapter__b005__s44,aqua20,resnet18,marine_adapter,005,44,10,10,128,0.1,20,302,5842,0.05169462512838069,1164,1165,11319508,142996,0.5180412371134021,0.08883375108885286,0.1016033483521839,0.496137339055794,0.08740181681436832,0.10017856379055638,39.75080227851868,0.5998740196228027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__marine_adapter__b005__s44/result.json,,,
complete,fathomnet__dinov2_small__linear_probe__b100__s46,fathomnet,dinov2_small,linear_probe,100,46,10,9,128,0.1,79,16688,16688,1.0,3622,3389,22086991,30415,0.6537824406405301,0.6472704184085778,0.6599930897815164,0.6512245500147537,0.6435944683285801,0.6560971820304872,496.6637535095215,0.6190438270568848,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__linear_probe__b100__s46/result.json,,,
complete,fathomnet__dinov2_small__marine_adapter__b010__s43,fathomnet,dinov2_small,marine_adapter,010,43,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,22186575,129999,0.37907233572611815,0.3577267031699839,0.3868379076133632,0.3552670404249041,0.33673629664496424,0.36300476128468245,149.80973410606384,0.6205277442932129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__marine_adapter__b010__s43/result.json,,,
complete,aqua20__dinov2_small__mlp_head__b100__s42,aqua20,dinov2_small,mlp_head,100,42,10,8,128,0.1,20,5842,5842,1.0,1164,1165,22163860,107284,0.8874570446735395,0.8319987597795452,0.825958464085985,0.9124463519313305,0.85129047140083,0.8478539995189236,184.34831476211548,0.620175838470459,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__mlp_head__b100__s42/result.json,,,
complete,aqua20__resnet18__mlp_head__b010__s44,aqua20,resnet18,mlp_head,010,44,10,10,128,0.1,20,592,5842,0.10133515919205752,1164,1165,11319508,142996,0.6374570446735395,0.1915124354350604,0.17860530965696975,0.640343347639485,0.18704766538727588,0.18019931765678715,47.4302659034729,0.5995078086853027,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__mlp_head__b010__s44/result.json,,,
complete,fathomnet__resnet18__mlp_head__b100__s44,fathomnet,resnet18,mlp_head,100,44,10,10,128,0.1,79,16688,16688,1.0,3622,3389,11349775,173263,0.5369961347321922,0.5311458251789126,0.5461472082078613,0.5255237533195632,0.5184465228578292,0.5292198943052839,454.7590615749359,0.6003384590148926,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__mlp_head__b100__s44/result.json,,,
complete,fathomnet__dinov2_small__mlp_head__b010__s46,fathomnet,dinov2_small,mlp_head,010,46,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,22186575,129999,0.41827719491993376,0.40308072211502133,0.42923511342545306,0.41310120979640014,0.39433518083518954,0.4288955622482784,153.52056241035461,0.6205277442932129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__mlp_head__b010__s46/result.json,,,
complete,fathomnet__dinov2_small__marine_adapter__b100__s42,fathomnet,dinov2_small,marine_adapter,100,42,10,9,128,0.1,79,16688,16688,1.0,3622,3389,22186575,129999,0.6778023191606847,0.6744298688482632,0.6875974561979166,0.6739451165535556,0.6633568471038855,0.6758169300355542,463.44934129714966,0.6207718849182129,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__marine_adapter__b100__s42/result.json,,,
complete,aqua20__dinov2_small__mlp_head__b100__s44,aqua20,dinov2_small,mlp_head,100,44,10,5,128,0.1,20,5842,5842,1.0,1164,1165,22163860,107284,0.8865979381443299,0.8366288080059412,0.8269212203742591,0.8978540772532189,0.8220737543088654,0.8099581558000702,166.95035457611084,0.620419979095459,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__mlp_head__b100__s44/result.json,,,
complete,aqua20__dinov2_small__marine_adapter__b005__s46,aqua20,dinov2_small,marine_adapter,005,46,10,10,128,0.1,20,302,5842,0.05169462512838069,1164,1165,22163860,107284,0.5919243986254296,0.12835791492830884,0.13226008037058207,0.592274678111588,0.13721616636641723,0.14018472805289328,48.90841317176819,0.620175838470459,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__marine_adapter__b005__s46/result.json,,,
complete,aqua20__dinov2_small__full_finetune__b001__s45,aqua20,dinov2_small,full_finetune,001,45,10,10,128,0.1,20,70,5842,0.011982197877439232,1164,1165,22064276,22064276,0.6640893470790378,0.24635908950516777,0.2489290662274768,0.6695278969957081,0.2795776740221837,0.2803235435638234,40.1150107383728,3.978757381439209,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__dinov2_small__full_finetune__b001__s45/result.json,,,
complete,fathomnet__resnet18__mlp_head__b001__s45,fathomnet,resnet18,mlp_head,001,45,10,10,128,0.1,79,220,16688,0.013183125599232981,3622,3389,11349775,173263,0.05135284373274434,0.04616972665206915,0.05646966818427048,0.047801711419297725,0.042553451619274346,0.053087698114442014,106.86038279533386,0.6003384590148926,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__resnet18__mlp_head__b001__s45/result.json,,,
complete,fathomnet__dinov2_small__last_block_ft__b010__s45,fathomnet,dinov2_small,last_block_ft,010,45,10,10,128,0.1,79,1709,16688,0.10240891658676894,3622,3389,22086991,1806415,0.4632799558255108,0.46007280714529125,0.4790659455294978,0.4744762466804367,0.46742553563337935,0.4792489792967622,161.85213136672974,0.9452447891235352,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__last_block_ft__b010__s45/result.json,,,
complete,aqua20__resnet18__last_block_ft__b010__s42,aqua20,resnet18,last_block_ft,010,42,10,9,128,0.1,20,592,5842,0.10133515919205752,1164,1165,11186772,8403988,0.627147766323024,0.14265860852001452,0.14724731468565583,0.6248927038626609,0.14970571722023046,0.15382006528256068,49.33144927024841,0.6921916007995605,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/aqua20__resnet18__last_block_ft__b010__s42/result.json,,,
complete,fathomnet__dinov2_small__full_finetune__b100__s43,fathomnet,dinov2_small,full_finetune,100,43,10,10,128,0.1,79,16688,16688,1.0,3622,3389,22086991,22086991,0.8169519602429597,0.8164658571521862,0.8255973987491878,0.822366479787548,0.8121436930945152,0.8201249548970047,862.6249272823334,6.8856964111328125,core,MARINE_EXPERIMENTS_V2/FULL_SUITE/core/fathomnet__dinov2_small__full_finetune__b100__s43/result.json,,,
